,순위,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수,구군명
3832,3831,구구롤러스케이트,부산 부산진구 서전로37번길 25-9,레포츠(육상/해상/항공),레저/스포츠기타,798,부산진구
119,120,스카이라인루지부산,부산 기장군,레포츠(육상/해상/항공),레저/스포츠기타,35212,기장군
1092,1093,한웅레포츠본점,부산 서구 보수대로 105-1,레포츠(육상/해상/항공),레저/스포츠기타,3857,서구
3873,3874,호산스포렉스,부산 북구 덕천로 188-0,레포츠(육상/해상/항공),레저/스포츠기타,786,북구
3888,3886,고투장림점,부산 사하구 장림번영로 50-0,레포츠(육상/해상/항공),레저/스포츠기타,782,사하구
2794,2795,레인보우스퀘어락볼링장,부산 북구 금곡대로8번길 33-0,레포츠(육상/해상/항공),레저/스포츠기타,1311,북구
2786,2787,일루션풋살장달산리점,부산 기장군 산단3로 42-69,레포츠(육상/해상/항공),레저/스포츠기타,1318,기장군
8681,8670,더핏피트니스,부산 기장군 정관2로 51-27,레포츠(육상/해상/항공),레저/스포츠기타,163,기장군
8688,8670,베어브라더,부산 해운대구 송정광어골로 21-0,레포츠(육상/해상/항공),레저/스포츠기타,163,해운대구
3262,3263,웨이브락클라이밍부산대점,부산 금정구 장전온천천로 51-0,레포츠(육상/해상/항공),레저/스포츠기타,1022,금정구
2820,2821,오성피트니스남포점,부산 서구 보수대로 27-0,레포츠(육상/해상/항공),레저/스포츠기타,1294,서구
3597,3598,팀터틀랫휘트니스,부산 강서구 신호산단2로27번길 3-0,레포츠(육상/해상/항공),레저/스포츠기타,884,강서구
1671,1672,W배드민턴센터,부산 기장군 예림1로 75-1,레포츠(육상/해상/항공),레저/스포츠기타,2432,기장군
6581,6572,JS축구클럽,부산 동래구 화현길 8-0,레포츠(육상/해상/항공),레저/스포츠기타,301,동래구
1995,1996,연제풋살장,부산 연제구 연안로 19-0,레포츠(육상/해상/항공),레저/스포츠기타,1997,연제구
3391,3390,삼호레포츠센터,부산 연제구 과정로 137-0,레포츠(육상/해상/항공),레저/스포츠기타,969,연제구
8427,8428,웨이브락클라이밍정관점,부산 기장군 정관7로 33-8,레포츠(육상/해상/항공),레저/스포츠기타,174,기장군
1589,1590,오렌지실내테니스장,부산 동래구 연안로58번길 38-0,레포츠(육상/해상/항공),레저/스포츠기타,2574,동래구
3347,3346,탑클래스배드민턴,부산 사하구 을숙도대로 578-0,레포츠(육상/해상/항공),레저/스포츠기타,990,사하구
6569,6559,블랙스파이더짐,부산 동래구 안남로 23-0,레포츠(육상/해상/항공),레저/스포츠기타,302,동래구
8183,8183,레드박스,부산 기장군 산막길 20-0,레포츠(육상/해상/항공),레저/스포츠기타,184,기장군
1653,1654,로얄볼링장,부산 부산진구 부전로 57-0,레포츠(육상/해상/항공),레저/스포츠기타,2472,부산진구
8410,8403,고투서면점,부산 부산진구 중앙대로 686-0,레포츠(육상/해상/항공),레저/스포츠기타,175,부산진구
3533,3534,을숙도테니스장,부산 사하구 낙동남로1233번길 25-0,레포츠(육상/해상/항공),레저/스포츠기타,906,사하구
3327,3322,더스포츠센터,부산 해운대구 선수촌로 122-0,레포츠(육상/해상/항공),레저/스포츠기타,1000,해운대구
12142,12138,와이원짐,부산 기장군 정관중앙로 45-0,레포츠(육상/해상/항공),레저/스포츠기타,72,기장군
1576,1577,부산배드민턴센터,부산 강서구 낙동북로 41-0,레포츠(육상/해상/항공),레저/스포츠기타,2597,강서구
12083,12055,대림볼링센터,부산 서구 충무대로 133-0,레포츠(육상/해상/항공),레저/스포츠기타,73,서구
8491,8466,대저생태공원테니스장,부산 강서구,레포츠(육상/해상/항공),레저/스포츠기타,172,강서구
12074,12055,트렌드핏사상점,부산 사상구 사상로 200-0,레포츠(육상/해상/항공),레저/스포츠기타,73,사상구
2824,2823,하이스포츠센터,부산 해운대구 선수촌로208번길 71-0,레포츠(육상/해상/항공),레저/스포츠기타,1292,해운대구
1913,1914,부산종합실내테니스장,부산 동래구 종합운동장로 35-6,레포츠(육상/해상/항공),레저/스포츠기타,2111,동래구
2839,2840,서부산25시야구센터,부산 강서구 공항앞길221번길 46-0,레포츠(육상/해상/항공),레저/스포츠기타,1279,강서구
8511,8495,더센터오브필라테스부산경성대점,부산 남구 수영로 297-0,레포츠(육상/해상/항공),레저/스포츠기타,171,남구
12359,12287,빅스짐경성대점,부산 남구 수영로 312-0,레포츠(육상/해상/항공),레저/스포츠기타,70,남구
3322,3322,한울볼링장,부산 사상구 사상로 149-0,레포츠(육상/해상/항공),레저/스포츠기타,1000,사상구
1063,1064,부산한마음스포츠센터,부산 해운대구 세실로 175-0,레포츠(육상/해상/항공),레저/스포츠기타,3958,해운대구
2863,2864,마블피트니스,부산 금정구 중앙대로1719번길 47-0,레포츠(육상/해상/항공),레저/스포츠기타,1259,금정구
12028,11992,신천테니스장,부산 금정구 체육공원로447번길 60-0,레포츠(육상/해상/항공),레저/스포츠기타,74,금정구
3550,3551,성림볼링장,부산 부산진구 부전로140번길 25-0,레포츠(육상/해상/항공),레저/스포츠기타,901,부산진구
6559,6559,마블피트니스해운대점,부산 해운대구 해운대로469번길 8-0,레포츠(육상/해상/항공),레저/스포츠기타,302,해운대구
12031,11992,하늘채테니스장,부산 북구 화명신도시로 70-0,레포츠(육상/해상/항공),레저/스포츠기타,74,북구
12044,11992,스튜디오디파인센텀시티,부산 해운대구 센텀동로 9-0,레포츠(육상/해상/항공),레저/스포츠기타,74,해운대구
12053,11992,무지개콜라택,부산 부산진구 부전로162번길 28-0,레포츠(육상/해상/항공),레저/스포츠기타,74,부산진구
3559,3556,전포배드민턴센터,부산 부산진구 동성로96번길 10-0,레포츠(육상/해상/항공),레저/스포츠기타,899,부산진구
2785,2786,부산첼시풋살장,부산 강서구 대저로 199-0,레포츠(육상/해상/항공),레저/스포츠기타,1319,강서구
8426,8403,구루요가,부산 연제구 아시아드대로64번길 11-0,레포츠(육상/해상/항공),레저/스포츠기타,175,연제구
3903,3902,네오피트니스명지점,부산 강서구 명지국제8로10번길 16-0,레포츠(육상/해상/항공),레저/스포츠기타,778,강서구
6401,6395,헬스보이짐남포점,부산 중구 광복로39번길 6-0,레포츠(육상/해상/항공),레저/스포츠기타,316,중구
11525,11519,부산이스포츠경기장,부산 부산진구 중앙대로 672-0,레포츠(육상/해상/항공),레저/스포츠기타,82,부산진구
12536,12515,베테랑스포츠퍼포먼스,부산 동래구 사직북로 18-0,레포츠(육상/해상/항공),레저/스포츠기타,67,동래구
1237,1238,원업배드민턴센터,부산 강서구 대저로3번길 106-0,레포츠(육상/해상/항공),레저/스포츠기타,3381,강서구
6613,6607,금곡월드볼링센터,부산 북구 금곡대로 458-0,레포츠(육상/해상/항공),레저/스포츠기타,297,북구
4111,4108,상상피트니스,부산 기장군 정관6로 39-0,레포츠(육상/해상/항공),레저/스포츠기타,727,기장군
6404,6403,신천테니스장,부산 금정구 체육공원로 483-0,레포츠(육상/해상/항공),레저/스포츠기타,315,금정구
2776,2775,상승배드민턴센터,부산 사상구 가야대로 235-0,레포츠(육상/해상/항공),레저/스포츠기타,1326,사상구
12689,12669,폴인기구필라테스&PT다대점,부산 사하구 다대로 630-0,레포츠(육상/해상/항공),레저/스포츠기타,65,사하구
11540,11519,헬스보이짐연산점,부산 연제구 중앙대로 1111-0,레포츠(육상/해상/항공),레저/스포츠기타,82,연제구
