,Unnamed: 0,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,구군명,주소,위도,경도
195,195,고은사진미술관,부산 해운대구 해운대로452번길 16-0,문화시설,미술관,Haeundae-gu,부산 해운대구 해운대로452번길 16-0,35.1634149,129.1418761
196,196,해운대로데오거리,부산 해운대구,휴양관광지,놀거리기타,Haeundae-gu,부산 해운대구,35.1629,129.1638
197,197,폭포사,부산 해운대구 장산로 331-112,역사관광지,절,Haeundae-gu,부산 해운대구 장산로 331,35.1729415,129.1467094
198,198,동해사,부산 해운대구 달맞이길117번나길 175-32,역사관광지,절,Haeundae-gu,부산 해운대구 달맞이길117번나길 175-32,35.1638109,129.1846009
199,199,맥화랑,부산 해운대구 달맞이길117번나길 162-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길117번나길 162,35.1638109,129.1846009
200,200,광안대로전시관,부산 해운대구 수영강변대로 203-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 수영강변대로 203-0,35.1629548,129.1336233
201,201,안심정사부산달맞이법당,부산 해운대구 달맞이길117번다길 149-0,역사관광지,절,Haeundae-gu,부산 해운대구 달맞이길117번다길 149,35.1597043,129.1808726
202,202,적조암,부산 해운대구,역사관광지,절,Haeundae-gu,부산 해운대구,35.1629,129.1638
203,203,해림사,부산 해운대구 반여로 68-38,역사관광지,절,Haeundae-gu,부산 해운대구 반여로 68-38,35.1935179,129.1178236
204,204,약수암,부산 해운대구 해운대로383번가길 117-55,역사관광지,절,Haeundae-gu,부산 해운대구 해운대로383번가길 117-55,35.1726393,129.1437787
205,205,월석아트홀,부산 해운대구 센텀서로 20-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 센텀서로 20-0,35.1723109,129.1274832
206,206,갤러리조이,부산 해운대구 달맞이길65번길 56-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길65번길 56,35.1591899,129.175599
207,207,원오사,부산 해운대구 윗반송로 124-5,역사관광지,절,Haeundae-gu,부산 해운대구 윗반송로 124-5,35.2300426,129.1540137
208,208,옥천사,부산 해운대구 재반로64번길 62-0,역사관광지,절,Haeundae-gu,부산 해운대구 재반로64번길 62-0,35.1875637,129.1286352
209,209,수아트홀,부산 해운대구 중동1로19번길 14-0,공연/행사,공연장,Haeundae-gu,부산 해운대구 중동1로19번길 14-0,35.164277,129.1630386
210,210,해운대청년채움공간,부산 해운대구 센텀동로 200-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 센텀동로 200,35.1737398,129.1303714
211,211,대광명사,부산 해운대구 좌동순환로 473-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동순환로 473,35.1619659,129.1712659
212,212,리빈갤러리,부산 해운대구 좌동로63번길 23-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 좌동로63번길 23-0,35.172651,129.1716699
213,213,석대암,부산 해운대구 반송로623번길 56-1,역사관광지,절,Haeundae-gu,부산 해운대구,35.1629,129.1638
214,214,해영사,부산 해운대구 좌동순환로 22-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동순환로 22-0,35.1619659,129.1712659
215,215,개운사,부산 해운대구 반송로877번길 104-0,역사관광지,절,Haeundae-gu,부산 해운대구 반송로877번길 104-0,35.2346303,129.1504877
216,216,쿠무다,부산 해운대구 송정광어골로 41-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 송정광어골로 41-0,35.1741673,129.1963753
217,217,금수암,부산 해운대구 재반로30번가길 6-0,역사관광지,절,Haeundae-gu,부산 해운대구 재반로30번가길 6-0,35.185706,129.1290011
218,218,느티나무도서관,부산 해운대구 윗반송로 57-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 윗반송로 57-0,35.2300426,129.1540137
219,219,보경사,부산 해운대구 반송순환로72번길 12-5,역사관광지,절,Haeundae-gu,부산 해운대구 반송순환로72번길 12-5,35.219562,129.1505205
220,220,백운사,부산 해운대구 운봉길 315-0,역사관광지,절,Haeundae-gu,부산 해운대구 운봉길 315,35.23123,129.14916
221,221,아트소향,부산 해운대구 센텀중앙로 55-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 센텀중앙로 55-0,35.1781569,129.1234604
222,222,해운대문화놀이센터,부산 해운대구 반송순환로 147-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 반송순환로 147,35.224356,129.1521843
223,223,KNN시어터,부산 해운대구 센텀서로 30-0,공연/행사,공연장,Haeundae-gu,부산 해운대구 센텀서로 30-0,35.1723109,129.1274832
224,224,뮤지엄오브일루전,부산 해운대구 수영강변대로 120-0,문화시설,미술관,Haeundae-gu,부산 해운대구 수영강변대로 120,35.1712188,129.1266587
225,225,해운대온천,부산 해운대구 중동1로 46-0,휴양관광지,온천,Haeundae-gu,부산 해운대구 중동1로 46-0,35.161404,129.163454
226,226,재송2동어르신일자리문화센터,부산 해운대구 재반로103번길 41-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 재반로103번길 41-0,35.1879792,129.1247042
227,227,더브릿지,부산 해운대구 해운대해변로209번가길 29-1,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 해운대해변로209번가길 29-1,35.1594976,129.1561324
228,228,소울아트스페이스,부산 해운대구 해운대해변로 30-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 해운대해변로 30-0,35.1668153,129.1724472
229,229,대한불교조계종원각사,부산 해운대구 장산로 427-291,역사관광지,절,Haeundae-gu,부산 해운대구 장산로 427,35.1817359,129.1768241
230,230,반여1동문화센터,부산 해운대구 선수촌로 99-7,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 선수촌로 99-7,35.1960748,129.1185137
231,231,카린,부산 해운대구 달맞이길65번길 154-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길65번길 154-0,35.1591899,129.175599
232,232,지륜심인당,부산 해운대구 좌동순환로468번가길 12-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동순환로468번가길 12-0,35.1632686,129.1738554
233,233,석태암,부산 해운대구 장산로 331-79,역사관광지,절,Haeundae-gu,부산 해운대구 장산로 331,35.1729415,129.1467094
234,234,길상사,부산 해운대구 해운대로469번길 180-0,역사관광지,절,Haeundae-gu,부산 해운대구 해운대로469번길 180,35.1697193,129.1400116
235,235,두타사,부산 해운대구 달맞이길 495-0,역사관광지,절,Haeundae-gu,부산 해운대구 달맞이길 495,35.1610571,129.1707504
236,236,한국문화센터,부산 해운대구 양운로 98-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 양운로 98-0,35.1732877,129.1735977
237,237,용수사,부산 해운대구 아랫반송로70번길 72-0,역사관광지,절,Haeundae-gu,부산 해운대구 아랫반송로70번길 72-0,35.2204311,129.1511199
238,238,반야선원,부산 해운대구 세실로 87-0,역사관광지,절,Haeundae-gu,부산 해운대구 세실로 87,35.1776,129.17645
239,239,해월사,부산 해운대구 해운대로383번길 191-0,역사관광지,절,Haeundae-gu,부산 해운대구 해운대로383번길 191-0,35.18209,129.1368466
240,240,미륵암,부산 해운대구 좌동순환로468번가길 49-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동순환로468번가길 49-0,35.1632686,129.1738554
241,241,무주사,부산 해운대구 반송순환로184번길 16-0,역사관광지,절,Haeundae-gu,부산 해운대구,35.1629,129.1638
242,242,반송삼절사,부산 해운대구 신반송로182번길 24-0,역사관광지,문화유적지,Haeundae-gu,부산 해운대구 신반송로182번길 24-0,35.2300251,129.1608487
243,243,부산시립어린이미술관,부산 해운대구 APEC로 58-0,문화시설,미술관,Haeundae-gu,부산 해운대구 APEC로 58-0,35.1670333,129.1357275
244,244,대운사,부산 해운대구 송정광어골로 62-0,역사관광지,절,Haeundae-gu,부산 해운대구 송정광어골로 62-0,35.1741673,129.1963753
245,245,해운대문화원,부산 해운대구 센텀중앙로 170-0,문화시설,문화원,Haeundae-gu,부산 해운대구 센텀중앙로 170,35.1781569,129.1234604
246,246,갤러리하이,부산 해운대구 재반로27번길 36-13,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 재반로27번길 36-13,35.1823246,129.1253136
247,247,정맹룡도예공방,부산 해운대구 좌동로53번길 17-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 좌동로53번길 17-0,35.1711692,129.1723905
248,248,고려온천탕,부산 해운대구 중동1로19번길 24-0,휴양관광지,온천,Haeundae-gu,부산 해운대구 중동1로19번길 24-0,35.164277,129.1630386
249,249,혜연사,부산 해운대구 달맞이길 511-0,역사관광지,절,Haeundae-gu,부산 해운대구 달맞이길 511,35.1610571,129.1707504
250,250,레디움아트센터,부산 해운대구 해운대해변로298번길 24-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 해운대해변로298번길 24-0,35.160775,129.1647455
251,251,화엄법계사,부산 해운대구 재반로12번길 28-0,역사관광지,절,Haeundae-gu,부산 해운대구 재반로12번길 28-0,35.1799776,129.1271895
252,252,작은인문학도서관,부산 해운대구 센텀중앙로 170-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 센텀중앙로 170,35.1781569,129.1234604
253,253,도자공방가원,부산 해운대구 달맞이길117번가길 30-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 달맞이길117번가길 30-0,35.1581138,129.1788868
254,254,라이크휩크림,부산 해운대구 APEC로 17-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 APEC로 17-0,35.1670333,129.1357275
255,255,갤러리아트숲,부산 해운대구 청사포로 85-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 청사포로 85,35.1618678,129.1878681
256,256,혜광사,부산 해운대구 반송로 559-2,역사관광지,절,Haeundae-gu,부산 해운대구 반송로 559-2,35.2359771,129.1680206
257,257,부처님마을,부산 해운대구 좌동로 152-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동로 152,35.17490405,129.18115906731094
258,258,부산프랑스문화원아트스페이스,부산 해운대구 해운대로452번길 16-0,문화시설,전시장,Haeundae-gu,부산 해운대구 해운대로452번길 16-0,35.1634149,129.1418761
259,259,청혜원,부산 해운대구 반여로 172-0,역사관광지,절,Haeundae-gu,부산 해운대구 반여로 172,35.1935179,129.1178236
260,260,반여화훼단지,부산 해운대구 선수촌로 290-0,휴양관광지,동식물원,Haeundae-gu,부산 해운대구 선수촌로 290,35.1960748,129.1185137
261,261,솔밭예술마을,부산 해운대구 중동1로17번길 15-14,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 중동1로17번길 15-14,35.1639336,129.1624397
262,262,아뜰리에BB,부산 해운대구 우동1로20번길 5-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 우동1로20번길 5-0,35.1644117,129.1577913
263,263,반여3동새마을문고,부산 해운대구 재반로256번길 29-70,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 재반로256번길 29-70,35.2010819,129.133483
264,264,이듬갤러리,부산 해운대구 달맞이길117번길 53-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길117번길 53,35.1591899,129.175599
265,265,장천사,부산 해운대구,역사관광지,절,Haeundae-gu,부산 해운대구,35.1629,129.1638
266,266,보리선수송정약사선원,부산 해운대구 송정강변로 3-0,역사관광지,절,Haeundae-gu,부산 해운대구 송정강변로 3-0,35.1862847,129.2051189
267,267,경덕염불원,부산 해운대구 우동2로30번길 33-0,역사관광지,절,Haeundae-gu,부산 해운대구 우동2로30번길 33-0,35.1681522,129.1612486
268,268,예현기타아카데미,부산 해운대구 좌동로 152-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 좌동로 152,35.17490405,129.18115906731094
269,269,법륜사,부산 해운대구 우동2로60번길 15-0,역사관광지,절,Haeundae-gu,부산 해운대구 우동2로60번길 15-0,35.1691216,129.1571675
270,270,추리문학도서관,부산 해운대구 달맞이길117번나길 111-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 달맞이길117번나길 111,35.1638109,129.1846009
271,271,데이트갤러리,부산 해운대구 해운대해변로298번길 5-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 해운대해변로298번길 5-0,35.160775,129.1647455
272,272,갤러리화인,부산 해운대구 달맞이길117번길 53-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길117번길 53,35.1591899,129.175599
273,273,해운대석각,부산 해운대구,역사관광지,문화유적지,Haeundae-gu,부산 해운대구,35.1629,129.1638
274,274,Agate,부산 해운대구 좌동순환로 118-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 좌동순환로 118-0,35.1619659,129.1712659
275,275,마린갤러리,부산 해운대구 달맞이길65번길 56-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 달맞이길65번길 56,35.1591899,129.175599
276,276,파라다이스호텔온천,부산 해운대구 해운대해변로 296-0,휴양관광지,온천,Haeundae-gu,부산 해운대구 해운대해변로 296,35.1602041,129.1652071
277,277,장산불교용품점,부산 해운대구 좌동순환로446번길 12-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동순환로446번길 12-0,35.1622582,129.1736047
278,278,미술관아트숍,부산 해운대구 APEC로 58-0,문화시설,미술관,Haeundae-gu,부산 해운대구 APEC로 58-0,35.1670333,129.1357275
279,279,부산스마트시티전시관,부산 해운대구 센텀동로 41-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 센텀동로 41-0,35.1737398,129.1303714
280,280,보리선수해운대약사선원,부산 해운대구 좌동로 88-0,역사관광지,절,Haeundae-gu,부산 해운대구 좌동로 88,35.1720684,129.17491434605682
281,281,청풍온천탕,부산 해운대구,휴양관광지,온천,Haeundae-gu,부산 해운대구,35.1629,129.1638
282,282,금천미술관,부산 해운대구 좌동순환로15번길 23-36,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 좌동순환로15번길 23-36,35.1672548,129.1649183
283,283,퀸즈아트갤러리,부산 해운대구 해운대로 632-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 해운대로 632,35.1887346,129.203893
284,284,반여4동새마을문고,부산 해운대구 삼어로133번길 50-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 삼어로133번길 50-0,35.2091218,129.1192596
285,285,주천문화원,부산 해운대구 좌동순환로 25-1,문화시설,문화원,Haeundae-gu,부산 해운대구 좌동순환로 25-1,35.1619659,129.1712659
286,286,현엄사,부산 해운대구 운봉길186번길 46-0,역사관광지,절,Haeundae-gu,부산 해운대구,35.1629,129.1638
287,287,도성암,부산 해운대구 송정중앙로21번길 56-0,역사관광지,절,Haeundae-gu,부산 해운대구 송정중앙로21번길 56,35.1839565,129.2036352
288,288,유연선원,부산 해운대구 마린시티3로 1-0,역사관광지,절,Haeundae-gu,부산 해운대구 마린시티3로 1-0,35.1572127,129.1467898
289,289,해운대도서관평생학습마을,부산 해운대구 좌동순환로 118-0,문화시설,문화생활시설기타,Haeundae-gu,부산 해운대구 좌동순환로 118-0,35.1619659,129.1712659
290,290,이음,부산 해운대구 반여로155번나길 50-0,문화시설,화랑/전시관,Haeundae-gu,부산 해운대구 반여로155번나길 50-0,35.2069105,129.1250315
291,291,용국사,부산 해운대구 재반로50번길 31-13,역사관광지,절,Haeundae-gu,부산 해운대구 재반로50번길 31-13,35.1841017,129.127111
292,292,혜림정사,부산 해운대구 달맞이길117번다길 179-0,역사관광지,절,Haeundae-gu,부산 해운대구 달맞이길117번다길 179,35.1597043,129.1808726
